category,number of tokens,number of words without punctuation,number of types,number of words in upper case,number of verbs,number of subjuntive and imperative verbs,number of nouns,number of adjectives,number of adverbs,number of modal verbs,number of singular first and second personal pronouns,number of plural first personal pronouns,number of pronouns,pausality,number of chracteres,average sentence length,average word length,percentage of news with speeling errors,document_score,document_magnitude,EVENT,LOCATION,ORGANIZATION,PERSON,classification
politica,213,188,129,2,24,0,54,16,5,2,0,0,11,2.5,999,18.8,5.31383,0.0,0.10000000149011612,2.700000047683716,0.01812539663579729,0.014663224574178456,0.01512088477611542,0.018846646944681803,FAKE
sociedade_cotidiano,273,246,156,4,36,2,61,18,12,6,0,0,16,2.25,1184,20.5,4.81301,0.0,0.0,1.2999999523162842,0.01630765711888671,0.018870568741112943,0.015256647951900959,0.014399668551050128,FAKE
sociedade_cotidiano,892,800,383,15,90,2,252,23,24,14,0,0,18,3.28571,4113,28.5714,5.14125,0.0,0.0,3.4000000953674316,0.004714320360852236,0.004002363688778132,0.005205643656342451,0.003518920473069093,TRUE
politica,229,191,124,2,42,1,53,8,7,5,2,0,16,3.8,896,19.1,4.6911,0.0052356,0.0,1.7000000476837158,0.013339090161025524,0.022552790120244026,0.015647786669433117,0.02474390192046052,FAKE
politica,2445,2164,768,59,162,0,691,140,42,16,0,0,37,2.7549,11680,21.2157,5.39741,0.00277264,0.20000000298023224,20.899999618530273,0.0013419721111911686,0.000767076646231792,0.0015506358228295164,0.00230896073285137,TRUE
politica,140,121,86,4,26,2,37,4,5,5,0,0,6,2.71429,575,17.2857,4.75207,0.0,-0.10000000149011612,1.100000023841858,0.035677123814821236,0.018986985087394714,0.03306614359219868,0.03864931687712669,FAKE
politica,688,635,281,2,83,1,181,25,31,10,1,0,41,1.82759,3001,21.8966,4.72598,0.00944882,0.0,5.5,0.003216172380018093,0.002550747245550156,0.006925871401714782,0.0062131890627954685,TRUE
politica,327,274,159,5,56,1,69,15,12,10,0,0,19,3.11765,1245,16.1176,4.5438,0.00729927,0.0,5.400000095367432,0.012544276591922556,0.012067331932485105,0.014030266885778731,0.019269946419323485,FAKE
politica,669,584,352,25,101,4,174,29,25,16,0,0,22,1.88889,2756,12.9778,4.7191800000000015,0.00342466,0.10000000149011612,11.399999618530273,0.006671815076842904,0.00564054341521114,0.005962754050934953,0.004852615166888679,TRUE
sociedade_cotidiano,3067,2713,948,15,318,9,817,198,114,29,0,0,113,3.0,13794,22.9915,5.08441,0.00147438,0.0,22.0,0.0016158878904400911,0.0013508409906029962,0.0009980371234835023,0.001125514507778765,TRUE
politica,1061,938,535,16,113,2,309,52,26,19,0,0,29,2.73333,4564,20.8444,4.86567,0.00533049,0.0,8.699999809265138,0.0037964605248700352,0.0036378511613293094,0.0038187218194182674,0.003748055111328271,TRUE
politica,1695,1455,728,10,206,11,395,86,99,28,3,0,104,4.0,6847,24.25,4.70584,0.00274914,0.0,12.0,0.0033004976907530085,0.0024577275791671125,0.0025897332737010647,0.002177472107750536,TRUE
sociedade_cotidiano,340,315,174,4,53,0,81,14,15,7,0,0,17,1.66667,1448,21.0,4.5968300000000015,0.0,-0.10000000149011612,3.0,0.007942801807075739,0.026948014833033086,0.011978736302504936,0.011691711594661076,TRUE
tv_celebridades,1550,1309,530,2,229,11,359,52,72,39,27,1,128,2.83529,6025,15.4,4.60275,0.00381971,0.0,19.5,0.002801416891402212,0.002188970769445101,0.003766448122298564,0.0038640334688383963,TRUE
politica,1105,936,458,2,175,2,246,37,41,14,6,3,73,2.77049,4313,15.3443,4.60791,0.00106838,0.10000000149011612,16.100000381469727,0.005614974064519629,0.006548940836052809,0.005335511212858061,0.004323709326642521,TRUE
sociedade_cotidiano,209,175,128,1,28,1,53,12,1,3,0,0,6,3.77778,867,19.4444,4.95429,0.00571429,-0.10000000149011612,1.399999976158142,0.020420637330971655,0.016582498513162142,0.017067276500165464,0.017029673947642248,FAKE
politica,1000,845,406,2,155,7,228,48,38,25,8,2,51,3.16327,4250,17.2449,5.02959,0.00236686,0.0,11.0,0.004928293210283226,0.002455106754496228,0.00697358065560736,0.004781406003582691,TRUE
politica,96,86,66,3,10,0,28,3,2,1,0,0,3,2.0,422,17.2,4.90698,0.0,0.10000000149011612,1.2000000476837158,0.03401811141520738,0.03462282661348581,0.023472081248958904,0.03560456769032912,FAKE
sociedade_cotidiano,150,134,86,3,20,0,39,6,4,2,0,0,8,1.6,579,13.4,4.3209,0.00746269,0.0,2.5,0.02645280079117843,0.025352262333035468,0.037706077098846436,0.01684338739141822,FAKE
politica,1024,893,493,4,137,5,253,34,40,22,0,0,38,2.4717,4156,16.8491,4.653980000000002,0.005599100000000001,0.10000000149011612,8.100000381469728,0.003837165796929704,0.005049595178139432,0.003320237074512989,0.0040701390655997855,TRUE
tv_celebridades,2018,1739,716,6,342,9,416,99,115,36,24,0,157,2.84694,8381,17.7449,4.81944,0.00115009,0.0,24.0,0.002759284209733939,0.0023131994364250985,0.0016423928551375865,0.0029064528066627977,TRUE
politica,95,80,56,2,12,0,30,3,5,0,0,0,7,2.5,440,13.3333,5.5,0.0,-0.30000001192092896,2.0999999046325684,0.0626967828720808,0.019067710265517242,0.0352912456728518,0.04174003610387445,FAKE
sociedade_cotidiano,311,256,156,0,39,7,75,19,8,5,0,0,19,2.61905,1370,12.1905,5.35156,0.00390625,0.0,2.200000047683716,0.012382596199001585,,0.020958303629110255,0.007916102432371938,FAKE
politica,117,96,71,1,19,1,24,2,4,1,1,0,11,1.75,484,8.0,5.04167,0.0,-0.10000000149011612,0.699999988079071,0.06985160056501627,0.047685098368674524,0.02206261642277241,0.03884433975650205,FAKE
tv_celebridades,1195,1036,439,4,164,4,295,31,43,24,7,0,62,3.05769,4894,19.9231,4.72394,0.003861,0.0,7.900000095367432,0.0022026406595392557,0.002785645231294135,0.0038657237892039116,0.0040417174270449135,TRUE
politica,990,874,410,8,149,6,248,43,37,22,0,0,56,4.14286,4443,31.2143,5.08352,0.00228833,0.0,2.5999999046325684,0.004071216469592586,0.003072104533202946,0.0031006130567916177,0.005068218823249354,TRUE
sociedade_cotidiano,198,164,114,2,32,4,46,3,5,6,0,2,11,3.4,789,16.4,4.810980000000002,0.00609756,-0.30000001192092896,2.200000047683716,0.01573640527203679,0.02164772618561983,0.02675435529090464,0.02650043156204953,FAKE
politica,122,100,81,1,21,0,28,7,5,3,0,0,8,3.14286,482,14.2857,4.82,0.0,0.20000000298023224,1.7000000476837158,0.02025354839861393,0.03687509016266891,0.01652052067220211,0.04300782935959952,FAKE
politica,145,114,88,0,23,1,35,5,5,4,0,0,2,2.21429,618,8.14286,5.42105,0.0,0.0,1.0,0.02029705047607422,0.03347338115175565,0.04513654873395959,0.030574171041900463,FAKE
tv_celebridades,158,135,89,0,19,2,40,8,5,1,0,0,9,2.875,582,16.875,4.31111,0.0148148,0.10000000149011612,2.5999999046325684,0.015061578713357447,0.014666962204501031,0.0200252546928823,0.03804919976167954,FAKE
politica,103,86,61,2,19,0,23,2,1,2,0,0,8,1.88889,384,9.55556,4.46512,0.0,0.0,4.099999904632568,0.06618041545152664,0.02397504635155201,0.03755370900034905,0.04615497551858425,FAKE
politica,351,308,192,18,48,1,100,5,9,7,1,0,14,2.86667,1444,20.5333,4.68831,0.0,0.0,1.7000000476837158,0.010539569529808229,0.008632634300738573,0.005590538621287455,0.011716890999156496,FAKE
politica,1465,1281,498,16,166,6,383,71,56,22,3,0,56,3.17241,6433,22.0862,5.02186,0.00078064,0.0,10.699999809265137,0.0023595445476333947,0.0018741096282610672,0.0033430913151408148,0.003172673966552873,TRUE
tv_celebridades,3573,3175,1302,29,392,30,854,324,189,49,0,1,198,3.71963,16589,29.6729,5.2248800000000015,0.000944882,0.0,33.09999847412109,0.0013380436756681602,0.0022292801526745255,0.0012281626004551072,0.0011435239162072358,TRUE
tv_celebridades,204,163,92,2,40,0,37,7,17,1,1,0,12,4.1,669,16.3,4.10429,0.0,0.0,2.5,0.03843552432954312,,,0.03352841376685179,FAKE
politica,705,605,361,13,65,2,180,42,35,2,0,0,32,3.4482800000000005,3068,20.8621,5.07107,0.0,0.10000000149011612,8.300000190734862,0.0064296430478302325,0.0063454924863489215,0.004920088798152628,0.005794623983092606,TRUE
politica,160,139,95,4,18,1,44,4,6,2,0,0,5,2.625,627,17.375,4.51079,0.0,0.0,0.5,0.02700491475739649,0.021002018824219704,0.028257120400667187,0.03660416736134461,FAKE
politica,242,220,126,4,33,4,69,10,5,8,0,0,2,1.83333,1003,18.3333,4.55909,0.0,0.0,1.5,0.01863330020569265,0.014364701695740225,0.009569461250470744,0.01840225133734445,FAKE
politica,1700,1413,539,13,240,6,344,92,127,34,5,0,118,2.5855900000000003,6535,12.7297,4.62491,0.00212314,0.0,26.5,0.002087318581470754,0.0036516595282591892,0.0024503135321927924,0.0039331532427743865,TRUE
sociedade_cotidiano,45,38,35,1,5,0,13,2,1,0,0,0,0,1.75,167,9.5,4.3947400000000005,0.0,0.0,0.10000000149011612,0.053554635494947433,0.0508097435037295,0.13161103427410126,0.11195993050932884,FAKE
politica,1628,1409,487,13,205,6,401,38,63,22,4,1,86,3.65,6664,23.4833,4.7296,0.000709723,0.0,10.100000381469727,0.002737498617534584,0.0007960431200141707,0.00349706078085523,0.0030717240133526502,TRUE
politica,661,590,323,40,92,4,180,48,29,11,0,0,15,2.84,2978,23.6,5.04746,0.0,0.10000000149011612,10.100000381469727,0.00800834437487302,0.00580638216342777,0.005493855949801703,0.006341739750370897,TRUE
politica,832,682,328,15,112,10,198,31,34,18,2,0,53,3.0,3404,13.64,4.9912,0.0,0.0,11.199999809265137,0.00405032866789649,0.002482958420711969,0.00541729650520269,0.00553297102177406,TRUE
sociedade_cotidiano,200,157,112,1,30,2,53,5,10,3,0,0,9,4.77778,755,17.4444,4.80892,0.0,0.0,1.0,0.00958964228630066,0.025153599679470062,0.011288708541542292,0.022759524831438758,FAKE
politica,403,340,177,22,53,0,103,7,12,4,1,0,19,3.31579,1573,17.8947,4.6264699999999985,0.0,0.0,3.700000047683716,0.010158268851228058,0.0057608409551903605,0.011403818940743805,0.011376903607295107,FAKE
politica,1129,972,412,13,128,8,293,56,34,17,1,0,39,4.02564,4665,24.9231,4.79938,0.00102881,0.0,5.300000190734863,0.003512001055402353,0.004185828388602074,0.002282430618070066,0.003399079906133314,TRUE
politica,2248,1966,884,16,321,15,535,106,113,51,1,0,109,3.0989,9475,21.6044,4.8194300000000005,0.00305188,0.0,21.600000381469727,0.0018113840516889468,0.0010026247649820466,0.00218508493906649,0.0017113373151832175,TRUE
politica,211,184,119,4,28,2,58,12,5,4,0,0,8,2.7,895,18.4,4.86413,0.0,0.0,1.399999976158142,0.015245509915985169,0.028877272736281163,0.012241819500923156,0.02285042975563556,FAKE
tv_celebridades,1010,905,464,13,130,2,265,50,33,23,0,0,36,3.0882400000000003,4556,26.6176,5.03425,0.00331492,0.20000000298023224,9.5,0.003945785134261393,0.00600321499708419,0.002934693775482868,0.0036820587314044437,TRUE
politica,133,121,74,2,22,2,39,1,4,3,0,0,2,1.71429,535,17.2857,4.42149,0.0,0.0,1.7000000476837158,0.015470457612536848,,0.037537407130002975,0.03162881222863992,FAKE
politica,151,126,86,2,24,2,41,7,7,5,0,0,4,3.5714300000000003,690,18.0,5.47619,0.0,0.10000000149011612,1.600000023841858,0.015317601151764391,0.020246866159141064,0.018009624909609556,0.029041621647775174,FAKE
politica,684,588,320,8,75,3,190,33,22,12,0,0,14,3.69231,3079,22.6154,5.23639,0.00170068,0.0,4.099999904632568,0.005633521592244506,0.006188937204165592,0.004007295869729098,0.007085786915795748,TRUE
politica,367,310,187,8,54,1,93,16,14,8,0,2,12,3.16667,1493,17.2222,4.81613,0.0,0.0,3.2000000476837163,0.008575764085565294,0.014047472634249264,0.00877639005581538,0.014532022178173062,FAKE
politica,1512,1323,561,25,218,10,338,45,61,32,3,0,90,3.78,6319,26.46,4.7762699999999985,0.00453515,0.0,10.5,0.0039046470365310853,0.004102715181515497,0.0037173877445686814,0.0034624201519524354,TRUE
tv_celebridades,474,422,235,5,59,1,114,30,15,3,0,0,18,2.4761900000000003,2057,20.0952,4.87441,0.00236967,0.10000000149011612,4.199999809265137,0.00861994907932563,0.005411216523498297,0.011154739030947287,0.006750068730778164,TRUE
politica,217,185,129,4,27,2,58,7,8,2,0,0,8,2.66667,920,15.4167,4.97297,0.0,-0.10000000149011612,1.7999999523162842,0.011255095154047013,0.012748439563438295,0.01657203941916426,0.02375719286501408,FAKE
politica,110,95,72,0,19,0,27,5,7,1,0,0,3,1.36364,516,8.63636,5.43158,0.0105263,0.20000000298023224,2.299999952316284,0.050305407959967866,0.02252509134511153,,0.03326953842770308,FAKE
sociedade_cotidiano,273,229,134,0,41,0,65,8,13,5,0,1,23,2.2,994,11.45,4.34061,0.0,0.10000000149011612,2.4000000953674316,0.032353406539186835,0.026487457752227786,0.01760135730728507,0.011930671261830462,FAKE
sociedade_cotidiano,988,838,397,3,181,9,202,29,48,32,5,0,66,2.83019,3801,15.8113,4.5358,0.00238663,0.10000000149011612,14.199999809265135,0.007411095022689552,0.004352784453658387,0.002467299811542034,0.005390008046690907,TRUE
politica,224,198,147,9,33,3,55,7,9,3,0,1,9,1.85714,951,14.1429,4.8030300000000015,0.0,0.0,2.5999999046325684,0.017663679830729962,0.01697853362808625,0.013567574322223663,0.028511548311346106,FAKE
tv_celebridades,1405,1203,569,20,175,9,341,86,59,26,0,0,65,3.4237300000000004,6222,20.3898,5.17207,0.0,0.10000000149011612,12.0,0.0025108949975455523,0.00370463071559588,0.0032338248291874628,0.0029812807842972693,TRUE
politica,1635,1462,613,31,189,7,470,105,37,24,0,0,35,3.2037,8149,27.0741,5.5738699999999985,0.00410397,0.10000000149011612,11.899999618530273,0.002395945106662373,0.001410706080995234,0.0026171601134013732,0.003005238302614329,TRUE
politica,170,148,103,6,25,0,41,8,7,7,0,0,8,2.44444,667,16.4444,4.50676,0.0,0.0,1.2999999523162842,0.018239242397248744,0.016305669443681836,0.02140832063741982,0.03512474947742054,FAKE
politica,2619,2271,888,81,333,15,700,129,71,58,0,0,94,3.28302,11436,21.4245,5.03567,0.000440335,0.10000000149011612,18.899999618530273,0.0013616431970149279,0.0009548483542044107,0.0019212760697701016,0.001390638602270673,TRUE
politica,776,653,296,20,94,4,212,22,35,13,0,1,29,3.23684,3115,17.1842,4.77029,0.00459418,0.20000000298023224,8.199999809265138,0.003964286623522639,0.002913417495702478,0.005500324765417839,0.005562649015768396,TRUE
sociedade_cotidiano,937,811,360,19,124,1,253,11,20,16,2,0,37,3.81818,3900,24.5758,4.80888,0.0,0.0,5.599999904632568,0.004153893516173192,0.0034876508871093392,0.004950293165165931,0.004248970796065287,TRUE
sociedade_cotidiano,350,305,195,8,48,4,84,22,7,9,0,0,16,4.09091,1462,27.7273,4.79344,0.00983607,-0.10000000149011612,2.0999999046325684,0.011309628661435384,0.013708304241299629,0.006916818441823125,0.014995139619956412,FAKE
politica,189,165,109,5,41,12,36,5,7,6,0,2,16,2.18182,845,15.0,5.12121,0.0,0.10000000149011612,1.100000023841858,0.01573865053554376,0.013515775091946123,0.030305438364545505,0.029078095592558383,FAKE
tv_celebridades,1876,1615,705,11,241,12,477,68,78,31,2,0,94,3.2625,7949,20.1875,4.9219800000000005,0.000619195,0.0,20.600000381469727,0.0018067708359532325,0.0014754383742843788,0.002603901246402529,0.0034149793065982323,TRUE
politica,1213,1067,462,10,177,9,306,51,38,31,0,0,47,2.80769,5145,20.5192,4.82193,0.000937207,0.0,6.599999904632568,0.004745270680480947,0.0013559427408670838,0.003908191840164364,0.005505249629793472,TRUE
politica,758,670,308,20,95,2,209,23,24,10,0,1,25,2.93333,3452,22.3333,5.15224,0.0,0.0,5.599999904632568,0.004495899947924596,0.002070599282160401,0.004997339185879186,0.005680308874449407,TRUE
politica,364,327,182,4,48,2,95,16,16,6,0,0,16,2.46667,1554,21.8,4.75229,0.0,0.0,3.799999952316284,0.008794792362355761,0.009554528864100574,0.010064086980289884,0.014728227364165444,TRUE
politica,206,183,116,1,37,2,57,2,3,7,2,0,12,2.09091,847,16.6364,4.628419999999998,0.0,0.10000000149011612,2.5,0.010187988867983222,0.01093981834128499,0.015215171873569487,0.020006122444534584,FAKE
politica,1996,1726,805,6,364,10,437,85,93,49,18,1,121,2.5,8374,15.9815,4.85168,0.00289687,0.10000000149011612,29.29999923706055,0.0025302360420404323,0.003062453242018819,0.002093042821312944,0.0024671630662851385,TRUE
politica,683,574,280,3,115,1,163,13,32,16,0,2,35,3.75862,2709,19.7931,4.71951,0.0,0.10000000149011612,7.400000095367432,0.0037274812542212508,0.007401204512765009,0.00698659151720886,0.008139665997136504,TRUE
politica,152,129,90,4,18,0,46,5,0,1,0,0,2,2.09091,703,11.7273,5.44961,0.0,0.10000000149011612,0.8999999761581421,0.0239618652101074,,0.02506699413061142,0.020893171514299785,FAKE
politica,319,263,168,9,43,2,82,11,11,7,1,1,12,2.15385,1288,10.1154,4.89734,0.0,0.0,1.5,0.018482020881492645,0.011338097508996723,0.017379864351823926,0.013782908430411705,FAKE
sociedade_cotidiano,353,317,199,4,52,3,97,17,4,12,0,0,20,2.0,1559,17.6111,4.91798,0.0126183,0.0,2.799999952316284,0.009014451410621405,0.010436433460563423,0.014982148181073941,0.012415459565818307,FAKE
sociedade_cotidiano,32,26,26,1,5,0,9,2,0,1,0,0,1,1.5,119,6.5,4.5769199999999985,0.0,0.0,0.10000000149011612,0.11946022510528564,,0.0675007626414299,0.12122377504905064,FAKE
tv_celebridades,194,158,118,2,30,2,46,7,8,2,0,0,12,2.4,759,10.5333,4.8038,0.0,0.0,1.399999976158142,0.022406419273465872,0.01857246287787954,0.010088787414133549,0.021979982705993783,FAKE
politica,740,641,357,12,92,2,199,25,27,15,0,0,22,2.91176,3116,18.8529,4.86115,0.0,0.0,6.5,0.004723687375221272,0.005669393871600429,0.004315524837812004,0.0039444406583373035,TRUE
politica,800,676,349,6,92,1,208,34,31,15,0,0,30,3.54286,3400,19.3143,5.02959,0.00443787,0.0,10.0,0.0030394635428415816,0.004333152571537842,0.003180243225549074,0.004338833828791021,TRUE
sociedade_cotidiano,932,826,396,13,105,2,237,80,28,14,0,0,25,3.11765,4013,24.2941,4.85835,0.0,0.0,5.599999904632568,0.0039276077046192116,0.004177846095343638,0.0046592957552765366,0.0037954009044915437,TRUE
sociedade_cotidiano,389,338,208,2,72,3,90,26,15,13,0,0,19,1.96154,1645,13.0,4.86686,0.00295858,0.0,6.599999904632568,0.0095475684851408,0.012201872048899531,0.014131716607759397,0.007361861644312739,FAKE
politica,347,309,176,11,40,0,92,20,6,3,0,0,17,2.375,1628,19.3125,5.26861,0.00323625,0.10000000149011612,3.4000000953674316,0.008805290883174166,0.006830139458179474,0.014471441274508834,0.009588513911391296,FAKE
politica,1080,938,427,7,137,7,280,42,30,15,0,0,55,3.08696,4629,20.3913,4.93497,0.0,0.0,6.300000190734862,0.0036507626125392963,0.004286214552848833,0.0037284432275390077,0.005032332975294112,TRUE
politica,1127,975,497,15,114,6,292,48,29,18,0,0,50,4.9032300000000015,5046,31.4516,5.1753800000000005,0.0,0.0,4.800000190734863,0.003850349003255789,0.003564253981624331,0.004568522366193624,0.0029367863162291013,TRUE
tv_celebridades,111,96,68,0,18,1,25,2,4,1,1,0,9,3.0,402,19.2,4.1875,0.0,0.10000000149011612,1.100000023841858,0.02218904346227646,0.03795186523348093,,0.03577092103660107,FAKE
politica,128,107,76,3,16,1,34,5,4,0,0,0,5,1.61538,519,8.23077,4.85047,0.0,0.0,1.5,0.028561840366039964,,0.014995037578046322,0.03548850895216068,FAKE
politica,152,125,88,0,32,3,26,5,7,3,4,1,17,1.58824,534,7.3529399999999985,4.272,0.0,0.20000000298023224,1.399999976158142,0.07892072852700949,0.02306006103754044,,0.03316178571965013,FAKE
politica,509,473,287,8,72,6,149,21,18,9,0,0,13,1.56522,2271,20.5652,4.80127,0.00845666,0.10000000149011612,6.5,0.008123613642528655,0.006271436012216978,0.006906439213910037,0.0076734448127724515,TRUE
sociedade_cotidiano,878,772,377,10,120,5,214,48,36,19,0,1,29,3.11765,3852,22.7059,4.9896400000000005,0.00259067,0.0,5.599999904632568,0.005203221645206213,0.0061070241658440355,0.006464570951980671,0.003994432177084189,TRUE
politica,951,840,399,6,107,6,255,56,20,19,0,0,31,3.46875,4265,26.25,5.077380000000002,0.0,0.0,5.099999904632568,0.0033527019817533124,0.0017095310147851705,0.0050465480017010105,0.005133814942382743,TRUE
politica,1606,1392,606,21,187,1,433,49,45,32,0,0,45,3.96296,6908,25.7778,4.96264,0.00502874,0.0,10.0,0.003380344843479817,0.0026546893997066137,0.001984907373553142,0.002540940488857365,TRUE
tv_celebridades,1218,1037,495,6,196,5,273,35,51,28,4,0,83,2.91935,4634,16.7258,4.46866,0.00578592,0.0,11.100000381469727,0.0034352170712337268,0.0041793704363762545,0.0031140443092832963,0.004376450975851572,TRUE
politica,425,355,173,9,37,0,126,21,11,5,0,0,6,3.18182,1596,16.1364,4.4957699999999985,0.0056338,0.10000000149011612,7.099999904632568,0.010274229655888948,0.018232140690088272,0.015491701041658718,0.005876950081437826,FAKE
sociedade_cotidiano,623,568,319,0,115,8,132,33,31,26,0,0,47,1.83333,2763,18.9333,4.86444,0.0,0.0,6.5,0.006800224742619321,0.01566820979739229,0.005572695556717615,0.0104825738138364,TRUE
politica,87,76,51,0,17,1,21,3,3,4,2,0,5,1.375,340,9.5,4.47368,0.0,-0.10000000149011612,0.699999988079071,0.07830445468425751,0.035236808781822525,0.03702404908835888,0.04474460706114769,FAKE
ciencia_tecnologia,490,423,231,1,83,1,107,7,19,15,16,0,52,2.57692,1924,16.2692,4.54846,0.00236407,0.0,5.400000095367432,0.008237246812010804,0.00924261761471056,0.006740455981343986,0.009775651168198354,TRUE
politica,347,311,178,3,46,0,87,19,5,7,0,0,13,2.0,1427,17.2778,4.588419999999998,0.0,0.0,1.7000000476837158,0.01760962595128351,0.009202039673585785,0.015899786725640297,0.012343093126009293,FAKE
